t	Alfa	omega	energia
4.701100	30.489542	6.281179	36682.947060
4.701200	30.490170	6.281179	36681.473287
4.701300	30.490798	6.281180	36680.000211
4.701400	30.491426	6.281180	36678.527833
4.701500	30.492054	6.281180	36677.056154
4.701600	30.492682	6.281181	36675.585174
4.701700	30.493311	6.281181	36674.114893
4.701800	30.493939	6.281181	36672.645313
4.701900	30.494567	6.281182	36671.176434
4.702000	30.495195	6.281182	36669.708256
4.702100	30.495823	6.281182	36668.240781
4.702200	30.496451	6.281183	36666.774008
4.702300	30.497079	6.281183	36665.307938
4.702400	30.497707	6.281183	36663.842572
4.702500	30.498335	6.281184	36662.377910
4.702600	30.498964	6.281184	36660.913954
4.702700	30.499592	6.281184	36659.450703
4.702800	30.500220	6.281185	36657.988158
4.702900	30.500848	6.281185	36656.526320
4.703000	30.501476	6.281185	36655.065189
4.703100	30.502104	6.281186	36653.604765
4.703200	30.502732	6.281186	36652.145051
4.703300	30.503360	6.281186	36650.686045
4.703400	30.503989	6.281187	36649.227749
4.703500	30.504617	6.281187	36647.770163
4.703600	30.505245	6.281187	36646.313288
4.703700	30.505873	6.281188	36644.857124
4.703800	30.506501	6.281188	36643.401672
4.703900	30.507129	6.281188	36641.946933
4.704000	30.507757	6.281189	36640.492906
4.704100	30.508385	6.281189	36639.039594
4.704200	30.509013	6.281189	36637.586995
4.704300	30.509642	6.281190	36636.135111
4.704400	30.510270	6.281190	36634.683943
4.704500	30.510898	6.281190	36633.233490
4.704600	30.511526	6.281191	36631.783754
4.704700	30.512154	6.281191	36630.334735
4.704800	30.512782	6.281191	36628.886434
4.704900	30.513410	6.281192	36627.438851
4.705000	30.514038	6.281192	36625.991987
4.705100	30.514667	6.281192	36624.545842
4.705200	30.515295	6.281193	36623.100417
4.705300	30.515923	6.281193	36621.655712
4.705400	30.516551	6.281193	36620.211729
4.705500	30.517179	6.281193	36618.768467
4.705600	30.517807	6.281194	36617.325928
4.705700	30.518435	6.281194	36615.884111
4.705800	30.519063	6.281194	36614.443017
4.705900	30.519692	6.281195	36613.002648
4.706000	30.520320	6.281195	36611.563003
4.706100	30.520948	6.281195	36610.124083
4.706200	30.521576	6.281196	36608.685889
4.706300	30.522204	6.281196	36607.248421
4.706400	30.522832	6.281196	36605.811680
4.706500	30.523460	6.281197	36604.375666
4.706600	30.524088	6.281197	36602.940380
4.706700	30.524716	6.281197	36601.505822
4.706800	30.525345	6.281198	36600.071994
4.706900	30.525973	6.281198	36598.638895
4.707000	30.526601	6.281198	36597.206526
4.707100	30.527229	6.281199	36595.774888
4.707200	30.527857	6.281199	36594.343982
4.707300	30.528485	6.281199	36592.913807
4.707400	30.529113	6.281200	36591.484365
4.707500	30.529741	6.281200	36590.055656
4.707600	30.530370	6.281200	36588.627680
4.707700	30.530998	6.281201	36587.200439
4.707800	30.531626	6.281201	36585.773932
4.707900	30.532254	6.281201	36584.348160
4.708000	30.532882	6.281202	36582.923125
4.708100	30.533510	6.281202	36581.498825
4.708200	30.534138	6.281202	36580.075263
4.708300	30.534766	6.281203	36578.652438
4.708400	30.535395	6.281203	36577.230352
4.708500	30.536023	6.281203	36575.809004
4.708600	30.536651	6.281204	36574.388395
4.708700	30.537279	6.281204	36572.968526
4.708800	30.537907	6.281204	36571.549397
4.708900	30.538535	6.281205	36570.131010
4.709000	30.539163	6.281205	36568.713363
4.709100	30.539791	6.281205	36567.296459
4.709200	30.540419	6.281206	36565.880297
4.709300	30.541048	6.281206	36564.464879
4.709400	30.541676	6.281206	36563.050204
4.709500	30.542304	6.281206	36561.636274
4.709600	30.542932	6.281207	36560.223088
4.709700	30.543560	6.281207	36558.810648
4.709800	30.544188	6.281207	36557.398953
4.709900	30.544816	6.281208	36555.988005
4.710000	30.545444	6.281208	36554.577805
4.710100	30.546073	6.281208	36553.168351
4.710200	30.546701	6.281209	36551.759647
4.710300	30.547329	6.281209	36550.351690
4.710400	30.547957	6.281209	36548.944483
4.710500	30.548585	6.281210	36547.538026
4.710600	30.549213	6.281210	36546.132320
4.710700	30.549841	6.281210	36544.727364
4.710800	30.550469	6.281211	36543.323160
4.710900	30.551098	6.281211	36541.919707
4.711000	30.551726	6.281211	36540.517008
4.711100	30.552354	6.281212	36539.115062
4.711200	30.552982	6.281212	36537.713869
4.711300	30.553610	6.281212	36536.313431
4.711400	30.554238	6.281213	36534.913747
4.711500	30.554866	6.281213	36533.514819
4.711600	30.555494	6.281213	36532.116647
4.711700	30.556122	6.281214	36530.719232
4.711800	30.556751	6.281214	36529.322573
4.711900	30.557379	6.281214	36527.926672
4.712000	30.558007	6.281215	36526.531530
4.712100	30.558635	6.281215	36525.137146
4.712200	30.559263	6.281215	36523.743521
4.712300	30.559891	6.281216	36522.350656
4.712400	30.560519	6.281216	36520.958551
4.712500	30.561147	6.281216	36519.567208
4.712600	30.561776	6.281216	36518.176626
4.712700	30.562404	6.281217	36516.786806
4.712800	30.563032	6.281217	36515.397748
4.712900	30.563660	6.281217	36514.009454
4.713000	30.564288	6.281218	36512.621923
4.713100	30.564916	6.281218	36511.235157
4.713200	30.565544	6.281218	36509.849155
4.713300	30.566172	6.281219	36508.463918
4.713400	30.566801	6.281219	36507.079448
4.713500	30.567429	6.281219	36505.695744
4.713600	30.568057	6.281220	36504.312807
4.713700	30.568685	6.281220	36502.930637
4.713800	30.569313	6.281220	36501.549236
4.713900	30.569941	6.281221	36500.168603
4.714000	30.570569	6.281221	36498.788739
4.714100	30.571197	6.281221	36497.409645
4.714200	30.571826	6.281222	36496.031321
4.714300	30.572454	6.281222	36494.653768
4.714400	30.573082	6.281222	36493.276986
4.714500	30.573710	6.281223	36491.900976
4.714600	30.574338	6.281223	36490.525739
4.714700	30.574966	6.281223	36489.151274
4.714800	30.575594	6.281224	36487.777583
4.714900	30.576222	6.281224	36486.404666
4.715000	30.576851	6.281224	36485.032524
4.715100	30.577479	6.281225	36483.661157
4.715200	30.578107	6.281225	36482.290566
4.715300	30.578735	6.281225	36480.920750
4.715400	30.579363	6.281225	36479.551712
4.715500	30.579991	6.281226	36478.183451
4.715600	30.580619	6.281226	36476.815967
4.715700	30.581247	6.281226	36475.449263
4.715800	30.581875	6.281227	36474.083337
4.715900	30.582504	6.281227	36472.718190
4.716000	30.583132	6.281227	36471.353824
4.716100	30.583760	6.281228	36469.990238
4.716200	30.584388	6.281228	36468.627433
4.716300	30.585016	6.281228	36467.265410
4.716400	30.585644	6.281229	36465.904169
4.716500	30.586272	6.281229	36464.543710
4.716600	30.586900	6.281229	36463.184035
4.716700	30.587529	6.281230	36461.825144
4.716800	30.588157	6.281230	36460.467037
4.716900	30.588785	6.281230	36459.109715
4.717000	30.589413	6.281231	36457.753179
4.717100	30.590041	6.281231	36456.397428
4.717200	30.590669	6.281231	36455.042464
4.717300	30.591297	6.281232	36453.688286
4.717400	30.591925	6.281232	36452.334897
4.717500	30.592554	6.281232	36450.982295
4.717600	30.593182	6.281233	36449.630482
4.717700	30.593810	6.281233	36448.279458
4.717800	30.594438	6.281233	36446.929224
4.717900	30.595066	6.281233	36445.579780
4.718000	30.595694	6.281234	36444.231127
4.718100	30.596322	6.281234	36442.883265
4.718200	30.596950	6.281234	36441.536195
4.718300	30.597579	6.281235	36440.189918
4.718400	30.598207	6.281235	36438.844433
4.718500	30.598835	6.281235	36437.499741
4.718600	30.599463	6.281236	36436.155844
4.718700	30.600091	6.281236	36434.812741
4.718800	30.600719	6.281236	36433.470433
4.718900	30.601347	6.281237	36432.128921
4.719000	30.601975	6.281237	36430.788204
4.719100	30.602604	6.281237	36429.448285
4.719200	30.603232	6.281238	36428.109162
4.719300	30.603860	6.281238	36426.770837
4.719400	30.604488	6.281238	36425.433311
4.719500	30.605116	6.281239	36424.096583
4.719600	30.605744	6.281239	36422.760654
4.719700	30.606372	6.281239	36421.425525
4.719800	30.607000	6.281240	36420.091197
4.719900	30.607629	6.281240	36418.757669
4.720000	30.608257	6.281240	36417.424943
4.720100	30.608885	6.281240	36416.093018
4.720200	30.609513	6.281241	36414.761896
4.720300	30.610141	6.281241	36413.431577
4.720400	30.610769	6.281241	36412.102062
4.720500	30.611397	6.281242	36410.773350
4.720600	30.612025	6.281242	36409.445443
4.720700	30.612654	6.281242	36408.118341
4.720800	30.613282	6.281243	36406.792045
4.720900	30.613910	6.281243	36405.466554
4.721000	30.614538	6.281243	36404.141871
4.721100	30.615166	6.281244	36402.817994
4.721200	30.615794	6.281244	36401.494925
4.721300	30.616422	6.281244	36400.172665
4.721400	30.617050	6.281245	36398.851213
4.721500	30.617679	6.281245	36397.530570
4.721600	30.618307	6.281245	36396.210737
4.721700	30.618935	6.281246	36394.891715
4.721800	30.619563	6.281246	36393.573503
4.721900	30.620191	6.281246	36392.256103
4.722000	30.620819	6.281247	36390.939514
4.722100	30.621447	6.281247	36389.623738
4.722200	30.622075	6.281247	36388.308775
4.722300	30.622704	6.281247	36386.994625
4.722400	30.623332	6.281248	36385.681289
4.722500	30.623960	6.281248	36384.368767
4.722600	30.624588	6.281248	36383.057061
4.722700	30.625216	6.281249	36381.746170
4.722800	30.625844	6.281249	36380.436095
4.722900	30.626472	6.281249	36379.126837
4.723000	30.627100	6.281250	36377.818395
4.723100	30.627729	6.281250	36376.510772
4.723200	30.628357	6.281250	36375.203966
4.723300	30.628985	6.281251	36373.897979
4.723400	30.629613	6.281251	36372.592811
4.723500	30.630241	6.281251	36371.288463
4.723600	30.630869	6.281252	36369.984935
4.723700	30.631497	6.281252	36368.682227
4.723800	30.632125	6.281252	36367.380341
4.723900	30.632754	6.281253	36366.079276
4.724000	30.633382	6.281253	36364.779034
4.724100	30.634010	6.281253	36363.479614
4.724200	30.634638	6.281253	36362.181018
4.724300	30.635266	6.281254	36360.883245
4.724400	30.635894	6.281254	36359.586297
4.724500	30.636522	6.281254	36358.290174
4.724600	30.637150	6.281255	36356.994875
4.724700	30.637779	6.281255	36355.700403
4.724800	30.638407	6.281255	36354.406757
4.724900	30.639035	6.281256	36353.113938
4.725000	30.639663	6.281256	36351.821946
4.725100	30.640291	6.281256	36350.530782
4.725200	30.640919	6.281257	36349.240446
4.725300	30.641547	6.281257	36347.950940
4.725400	30.642175	6.281257	36346.662262
4.725500	30.642804	6.281258	36345.374415
4.725600	30.643432	6.281258	36344.087398
4.725700	30.644060	6.281258	36342.801212
4.725800	30.644688	6.281259	36341.515857
4.725900	30.645316	6.281259	36340.231334
4.726000	30.645944	6.281259	36338.947644
4.726100	30.646572	6.281259	36337.664787
4.726200	30.647200	6.281260	36336.382763
4.726300	30.647829	6.281260	36335.101573
4.726400	30.648457	6.281260	36333.821218
4.726500	30.649085	6.281261	36332.541697
4.726600	30.649713	6.281261	36331.263013
4.726700	30.650341	6.281261	36329.985164
4.726800	30.650969	6.281262	36328.708151
4.726900	30.651597	6.281262	36327.431976
4.727000	30.652225	6.281262	36326.156638
4.727100	30.652854	6.281263	36324.882138
4.727200	30.653482	6.281263	36323.608477
4.727300	30.654110	6.281263	36322.335655
4.727400	30.654738	6.281264	36321.063672
4.727500	30.655366	6.281264	36319.792529
4.727600	30.655994	6.281264	36318.522227
4.727700	30.656622	6.281264	36317.252766
4.727800	30.657250	6.281265	36315.984147
4.727900	30.657879	6.281265	36314.716369
4.728000	30.658507	6.281265	36313.449434
4.728100	30.659135	6.281266	36312.183342
4.728200	30.659763	6.281266	36310.918094
4.728300	30.660391	6.281266	36309.653690
4.728400	30.661019	6.281267	36308.390130
4.728500	30.661647	6.281267	36307.127415
4.728600	30.662275	6.281267	36305.865546
4.728700	30.662904	6.281268	36304.604523
4.728800	30.663532	6.281268	36303.344347
4.728900	30.664160	6.281268	36302.085017
4.729000	30.664788	6.281269	36300.826535
4.729100	30.665416	6.281269	36299.568902
4.729200	30.666044	6.281269	36298.312116
4.729300	30.666672	6.281270	36297.056180
4.729400	30.667300	6.281270	36295.801093
4.729500	30.667929	6.281270	36294.546857
4.729600	30.668557	6.281270	36293.293471
4.729700	30.669185	6.281271	36292.040936
4.729800	30.669813	6.281271	36290.789252
4.729900	30.670441	6.281271	36289.538420
4.730000	30.671069	6.281272	36288.288441
4.730100	30.671697	6.281272	36287.039315
4.730200	30.672325	6.281272	36285.791043
4.730300	30.672954	6.281273	36284.543624
4.730400	30.673582	6.281273	36283.297060
4.730500	30.674210	6.281273	36282.051351
4.730600	30.674838	6.281274	36280.806498
4.730700	30.675466	6.281274	36279.562500
4.730800	30.676094	6.281274	36278.319359
4.730900	30.676722	6.281275	36277.077075
4.731000	30.677351	6.281275	36275.835648
4.731100	30.677979	6.281275	36274.595080
4.731200	30.678607	6.281275	36273.355369
4.731300	30.679235	6.281276	36272.116518
4.731400	30.679863	6.281276	36270.878526
4.731500	30.680491	6.281276	36269.641394
4.731600	30.681119	6.281277	36268.405122
4.731700	30.681747	6.281277	36267.169712
4.731800	30.682376	6.281277	36265.935162
4.731900	30.683004	6.281278	36264.701475
4.732000	30.683632	6.281278	36263.468649
4.732100	30.684260	6.281278	36262.236687
4.732200	30.684888	6.281279	36261.005588
4.732300	30.685516	6.281279	36259.775353
4.732400	30.686144	6.281279	36258.545982
4.732500	30.686772	6.281280	36257.317476
4.732600	30.687401	6.281280	36256.089835
4.732700	30.688029	6.281280	36254.863060
4.732800	30.688657	6.281280	36253.637151
4.732900	30.689285	6.281281	36252.412109
4.733000	30.689913	6.281281	36251.187934
4.733100	30.690541	6.281281	36249.964627
4.733200	30.691169	6.281282	36248.742188
4.733300	30.691797	6.281282	36247.520617
4.733400	30.692426	6.281282	36246.299916
4.733500	30.693054	6.281283	36245.080085
4.733600	30.693682	6.281283	36243.861123
4.733700	30.694310	6.281283	36242.643032
4.733800	30.694938	6.281284	36241.425813
4.733900	30.695566	6.281284	36240.209464
4.734000	30.696194	6.281284	36238.993988
4.734100	30.696822	6.281284	36237.779385
4.734200	30.697451	6.281285	36236.565654
4.734300	30.698079	6.281285	36235.352797
4.734400	30.698707	6.281285	36234.140814
4.734500	30.699335	6.281286	36232.929705
4.734600	30.699963	6.281286	36231.719471
4.734700	30.700591	6.281286	36230.510113
4.734800	30.701219	6.281287	36229.301630
4.734900	30.701848	6.281287	36228.094024
4.735000	30.702476	6.281287	36226.887295
4.735100	30.703104	6.281288	36225.681443
4.735200	30.703732	6.281288	36224.476469
4.735300	30.704360	6.281288	36223.272373
4.735400	30.704988	6.281289	36222.069156
4.735500	30.705616	6.281289	36220.866818
4.735600	30.706244	6.281289	36219.665360
4.735700	30.706873	6.281289	36218.464782
4.735800	30.707501	6.281290	36217.265084
4.735900	30.708129	6.281290	36216.066268
4.736000	30.708757	6.281290	36214.868333
4.736100	30.709385	6.281291	36213.671281
4.736200	30.710013	6.281291	36212.475111
4.736300	30.710641	6.281291	36211.279824
4.736400	30.711269	6.281292	36210.085420
4.736500	30.711898	6.281292	36208.891901
4.736600	30.712526	6.281292	36207.699266
4.736700	30.713154	6.281293	36206.507515
4.736800	30.713782	6.281293	36205.316651
4.736900	30.714410	6.281293	36204.126672
4.737000	30.715038	6.281293	36202.937579
4.737100	30.715666	6.281294	36201.749373
4.737200	30.716294	6.281294	36200.562055
4.737300	30.716923	6.281294	36199.375624
4.737400	30.717551	6.281295	36198.190082
4.737500	30.718179	6.281295	36197.005428
4.737600	30.718807	6.281295	36195.821663
4.737700	30.719435	6.281296	36194.638788
4.737800	30.720063	6.281296	36193.456803
4.737900	30.720691	6.281296	36192.275708
4.738000	30.721320	6.281297	36191.095505
4.738100	30.721948	6.281297	36189.916193
4.738200	30.722576	6.281297	36188.737773
4.738300	30.723204	6.281298	36187.560245
4.738400	30.723832	6.281298	36186.383611
4.738500	30.724460	6.281298	36185.207869
4.738600	30.725088	6.281298	36184.033022
4.738700	30.725716	6.281299	36182.859069
4.738800	30.726345	6.281299	36181.686010
4.738900	30.726973	6.281299	36180.513847
4.739000	30.727601	6.281300	36179.342579
4.739100	30.728229	6.281300	36178.172208
4.739200	30.728857	6.281300	36177.002733
4.739300	30.729485	6.281301	36175.834155
4.739400	30.730113	6.281301	36174.666475
4.739500	30.730741	6.281301	36173.499693
4.739600	30.731370	6.281302	36172.333809
4.739700	30.731998	6.281302	36171.168824
4.739800	30.732626	6.281302	36170.004739
4.739900	30.733254	6.281302	36168.841553
4.740000	30.733882	6.281303	36167.679268
4.740100	30.734510	6.281303	36166.517883
4.740200	30.735138	6.281303	36165.357400
4.740300	30.735766	6.281304	36164.197818
4.740400	30.736395	6.281304	36163.039139
4.740500	30.737023	6.281304	36161.881362
4.740600	30.737651	6.281305	36160.724488
4.740700	30.738279	6.281305	36159.568518
4.740800	30.738907	6.281305	36158.413451
4.740900	30.739535	6.281306	36157.259289
4.741000	30.740163	6.281306	36156.106032
4.741100	30.740792	6.281306	36154.953680
4.741200	30.741420	6.281306	36153.802235
4.741300	30.742048	6.281307	36152.651695
4.741400	30.742676	6.281307	36151.502062
4.741500	30.743304	6.281307	36150.353336
4.741600	30.743932	6.281308	36149.205518
4.741700	30.744560	6.281308	36148.058608
4.741800	30.745188	6.281308	36146.912606
4.741900	30.745817	6.281309	36145.767514
4.742000	30.746445	6.281309	36144.623331
4.742100	30.747073	6.281309	36143.480057
4.742200	30.747701	6.281309	36142.337694
4.742300	30.748329	6.281310	36141.196242
4.742400	30.748957	6.281310	36140.055701
4.742500	30.749585	6.281310	36138.916072
4.742600	30.750214	6.281311	36137.777355
4.742700	30.750842	6.281311	36136.639551
4.742800	30.751470	6.281311	36135.502659
4.742900	30.752098	6.281312	36134.366681
4.743000	30.752726	6.281312	36133.231618
4.743100	30.753354	6.281312	36132.097468
4.743200	30.753982	6.281313	36130.964233
4.743300	30.754610	6.281313	36129.831914
4.743400	30.755239	6.281313	36128.700510
4.743500	30.755867	6.281313	36127.570023
4.743600	30.756495	6.281314	36126.440452
4.743700	30.757123	6.281314	36125.311798
4.743800	30.757751	6.281314	36124.184062
4.743900	30.758379	6.281315	36123.057244
4.744000	30.759007	6.281315	36121.931344
4.744100	30.759635	6.281315	36120.806363
4.744200	30.760264	6.281316	36119.682302
